,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
991,Oscar Bobb,430709,Center Mid,48,11.0,13.0,0.8461538461538461,6.0,0.0,0.26447636999999996,0.0,0.06885624676942825,0.0,1.0,0.0,3.0,0.0,4.0,0.0,24.0,0.0,17.0,2.0,1.0,2.0,0.0,1.0,0.014653550000000003,0.04172427000000001
992,Oscar Bobb,430709,Forward,14,10.0,11.0,0.9090909090909091,3.0,0.0,0.10401213999999998,0.0,0.32048817723989487,0.0,2.0,1.0,0.0,0.0,2.0,2.0,18.0,6.0,13.0,1.0,0.0,2.0,0.0,1.0,0.00044588000000000093,0.029577779999999998
993,Owen Beck,424814,Full Back,13,3.0,4.0,0.75,0.0,0.0,0.0004792700000000004,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.00634183,0.009181930000000001
994,Pablo Fornals,297203,Attacking Mid/Winger,382,116.0,156.0,0.7435897435897436,49.0,7.0,0.25656513,0.24475360289216042,0.11784524843096733,4.0,9.0,4.0,5.0,3.0,17.0,8.0,226.0,17.0,77.0,13.0,0.0,6.0,1.0,4.0,0.07064881,0.43470189
995,Pablo Fornals,297203,Center Mid,53,32.0,38.0,0.8421052631578947,21.0,3.0,0.15473919,0.05212663859128952,0.2588277757167816,2.0,1.0,1.0,1.0,0.0,5.0,1.0,49.0,3.0,19.0,4.0,1.0,2.0,0.0,1.0,0.015245840000000002,0.08383799000000002
996,Pablo Fornals,297203,Forward,28,14.0,16.0,0.875,5.0,1.0,0.27777124,0.08770017325878143,0.07873603608459234,1.0,0.0,1.0,2.0,0.0,4.0,1.0,22.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.001888540000000001,0.029966970000000002
997,Pablo Sarabia,94868,Attacking Mid/Winger,1430,537.0,749.0,0.7169559412550067,260.0,29.0,3.7650515700000002,2.707318067550659,3.5910146171227098,32.0,16.0,6.0,35.0,3.0,68.0,15.0,965.0,39.0,411.0,85.0,21.0,59.0,5.0,12.0,0.66068681,2.67592488
998,Pablo Sarabia,94868,Center Back,17,10.0,16.0,0.625,3.0,0.0,0.07847915,0.0802115947008133,0.06761417537927628,2.0,1.0,0.0,1.0,1.0,2.0,0.0,21.0,2.0,10.0,2.0,1.0,1.0,1.0,0.0,0.008603439999999995,0.06726807
999,Pablo Sarabia,94868,Center Mid,75,30.0,44.0,0.6818181818181818,14.0,0.0,0.41251545999999994,0.39889292046427727,1.0239120423793793,2.0,1.0,2.0,2.0,1.0,1.0,4.0,59.0,3.0,23.0,5.0,2.0,5.0,1.0,1.0,0.08123823999999999,0.19207393
1000,Pablo Sarabia,94868,Forward,316,95.0,133.0,0.7142857142857143,42.0,4.0,0.50523915,1.4811151251196861,0.359549343585968,7.0,1.0,1.0,6.0,1.0,17.0,1.0,176.0,14.0,67.0,14.0,1.0,11.0,2.0,4.0,0.12319504,0.60908836
1001,Pape Sarr,403859,Attacking Mid/Winger,21,20.0,21.0,0.9523809523809523,15.0,1.0,0.05870769,0.22757020592689514,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.045329680000000004,0.030242670000000003
1002,Pape Sarr,403859,Center Mid,1950,1021.0,1180.0,0.8652542372881356,521.0,24.0,2.86767808,3.270690219476819,1.8512170482426882,32.0,29.0,30.0,42.0,23.0,133.0,46.0,1460.0,40.0,431.0,58.0,20.0,24.0,6.0,17.0,0.93263112,3.142138700000001
1003,Pascal Groß,71824,Attacking Mid/Winger,289,186.0,223.0,0.8340807174887892,75.0,3.0,0.7202361200000003,0.24026400223374367,0.8679579049348831,5.0,8.0,0.0,8.0,0.0,7.0,6.0,260.0,8.0,95.0,17.0,5.0,9.0,1.0,1.0,0.20925272000000006,0.45416969
1004,Pascal Groß,71824,Center Back,31,48.0,55.0,0.8727272727272727,29.0,3.0,0.19565379000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,63.0,0.0,18.0,5.0,0.0,4.0,0.0,0.0,0.03878512999999999,0.08190208999999998
1005,Pascal Groß,71824,Center Mid,2335,2002.0,2305.0,0.8685466377440347,977.0,74.0,7.65064675,3.8274218812584877,6.705789780244231,38.0,54.0,19.0,33.0,9.0,109.0,50.0,2618.0,53.0,740.0,204.0,40.0,106.0,17.0,14.0,2.03349224,3.9269610099999994
1006,Pascal Groß,71824,Full Back,383,317.0,378.0,0.8386243386243386,167.0,10.0,2.06284233,0.770619660615921,1.2322128787636757,8.0,4.0,2.0,2.0,4.0,16.0,4.0,415.0,12.0,158.0,37.0,7.0,22.0,3.0,1.0,0.24473859,0.95813313
1007,Pau Torres,344259,Center Back,2583,1518.0,1735.0,0.8749279538904899,920.0,81.0,3.24353478,1.270327040925622,0.579039691016078,11.0,28.0,14.0,27.0,22.0,123.0,35.0,1974.0,21.0,140.0,153.0,50.0,15.0,1.0,17.0,1.41854565,1.75963315
1008,Paul Dummett,112009,Center Back,7,8.0,9.0,0.8888888888888888,6.0,0.0,0.013584580000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,Paul Dummett,112009,Full Back,18,12.0,13.0,0.9230769230769231,2.0,0.0,0.028600369999999993,0.019777342677116394,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.004696270000000002,0.0960504
1010,Pedro Neto,337916,Attacking Mid/Winger,1320,431.0,574.0,0.7508710801393729,158.0,15.0,3.3820180300000002,1.9141923692077398,3.626725524663925,27.0,7.0,4.0,29.0,1.0,64.0,4.0,787.0,72.0,451.0,62.0,56.0,58.0,28.0,28.0,1.41299009,2.79783256
1011,Pedro Neto,337916,Forward,312,101.0,136.0,0.7426470588235294,29.0,2.0,0.51292211,0.679473266005516,1.1635126024484634,8.0,0.0,0.0,6.0,3.0,15.0,1.0,190.0,17.0,100.0,6.0,16.0,6.0,7.0,9.0,0.4345590999999999,0.68587168
1012,Pedro Porro,362352,Full Back,3066,1627.0,2136.0,0.7617041198501873,819.0,63.0,5.787216430000001,2.728234611451626,7.147695438936353,47.0,87.0,31.0,60.0,13.0,180.0,70.0,2655.0,65.0,871.0,186.0,19.0,75.0,14.0,23.0,1.0104264899999997,3.907974330000001
1013,Pelly Ruddock Mpanzu,135717,Attacking Mid/Winger,57,20.0,25.0,0.8,7.0,0.0,0.013745049999999998,0.05170698091387749,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,33.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11476099
1014,Pelly Ruddock Mpanzu,135717,Center Back,29,3.0,6.0,0.5,3.0,0.0,0.007484310000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006036389999999996
1015,Pelly Ruddock Mpanzu,135717,Center Mid,1090,242.0,326.0,0.7423312883435583,115.0,16.0,1.44090654,1.044442911632359,0.6074935998767614,10.0,12.0,9.0,16.0,11.0,50.0,11.0,471.0,15.0,134.0,28.0,3.0,15.0,4.0,8.0,0.20604802999999997,0.6323737100000001
1016,Pervis Estupiñán,298694,Forward,5,12.0,14.0,0.8571428571428571,2.0,0.0,0.005587840000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.013701879999999996,0.08264945
1017,Pervis Estupiñán,298694,Full Back,1325,797.0,944.0,0.8442796610169492,391.0,13.0,3.0018848899999986,1.0073029026389122,2.931232091039419,11.0,26.0,20.0,39.0,12.0,89.0,30.0,1133.0,38.0,314.0,73.0,32.0,36.0,15.0,9.0,0.7855551200000002,1.58127465
1018,Phil Foden,331254,Attacking Mid/Winger,2726,1316.0,1546.0,0.851228978007762,468.0,36.0,5.992506199999999,10.372506029903889,7.56969016417861,93.0,28.0,13.0,65.0,6.0,116.0,32.0,2031.0,186.0,1140.0,97.0,89.0,87.0,70.0,43.0,3.5960583099999996,7.824840779999998
1019,Phil Foden,331254,Center Mid,6,9.0,9.0,1.0,4.0,1.0,0.019561810000000002,0.05766347795724869,0.21160325407981873,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,4.0,11.0,1.0,2.0,1.0,2.0,1.0,0.053139639999999995,0.28764595000000004
1020,Phil Foden,331254,Forward,47,30.0,31.0,0.967741935483871,8.0,1.0,0.05161333,0.1594400256872177,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.02785476999999999,0.18966395999999996
1021,Philip Billing,145277,Attacking Mid/Winger,913,251.0,331.0,0.7583081570996979,121.0,10.0,1.6349519499999996,1.9740001736208797,2.3271059170365334,16.0,20.0,12.0,18.0,24.0,53.0,21.0,498.0,41.0,193.0,29.0,5.0,15.0,9.0,9.0,0.47323899,2.41275991
1022,Philip Billing,145277,Center Mid,562,144.0,192.0,0.75,70.0,6.0,0.53249231,0.6113881133496761,0.9153612218797207,13.0,12.0,8.0,13.0,10.0,23.0,12.0,292.0,19.0,101.0,11.0,6.0,10.0,7.0,3.0,0.18641602999999998,0.6896058
1023,Philip Billing,145277,Forward,6,5.0,5.0,1.0,3.0,1.0,0.020747360000000006,0.0,0.4582221210002899,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07988628
1024,Philippe Coutinho,80767,Attacking Mid/Winger,1,7.0,9.0,0.7777777777777778,3.0,0.0,0.023988359999999993,0.09441332519054413,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.023219390000000003,0.07109263000000002
1025,Philippe Coutinho,80767,Center Mid,26,13.0,15.0,0.8666666666666667,6.0,0.0,0.027036329999999994,0.056403759866952896,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.028087419999999995,0.019607229999999996
1026,Pierre-Emile Højbjerg,101859,Attacking Mid/Winger,141,129.0,147.0,0.8775510204081632,78.0,5.0,0.33288927,0.12200971320271492,0.0,2.0,1.0,4.0,4.0,0.0,18.0,3.0,168.0,1.0,31.0,17.0,3.0,0.0,1.0,2.0,0.04020805,0.10275476999999998
1027,Pierre-Emile Højbjerg,101859,Center Back,61,27.0,30.0,0.9,21.0,3.0,0.10138683999999998,0.040536582469940186,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,43.0,3.0,11.0,4.0,1.0,1.0,0.0,1.0,0.01399006,0.09905076999999998
1028,Pierre-Emile Højbjerg,101859,Center Mid,1021,882.0,1000.0,0.882,557.0,57.0,2.33243284,0.6593152917921543,1.1382994335144758,14.0,21.0,14.0,31.0,7.0,84.0,25.0,1168.0,11.0,233.0,62.0,5.0,9.0,2.0,8.0,0.4958222,0.98090893
1029,Pierre-Emile Højbjerg,101859,Forward,91,77.0,88.0,0.875,52.0,1.0,0.2813251299999999,0.0,0.08880288898944855,0.0,4.0,1.0,2.0,1.0,7.0,1.0,105.0,1.0,16.0,8.0,0.0,3.0,0.0,1.0,0.01654186,0.061341539999999986
1030,Pierre-Emile Højbjerg,101859,Full Back,12,9.0,13.0,0.6923076923076923,6.0,1.0,0.04626324,0.024755453690886497,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.006007439999999996,0.031492660000000006
1031,Radu Dragusin,400097,Attacking Mid/Winger,4,1.0,2.0,0.5,1.0,0.0,0.0030105600000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,Radu Dragusin,400097,Center Back,246,148.0,170.0,0.8705882352941177,97.0,3.0,0.16773406,0.3711835741996765,0.0,1.0,1.0,3.0,5.0,5.0,12.0,0.0,195.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,0.06698001,0.06268032999999999
1033,Radu Dragusin,400097,Center Mid,12,10.0,11.0,0.9090909090909091,6.0,0.0,0.01774392,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004858070000000001,6.527999999999916e-05
1034,Raheem Sterling,97692,Attacking Mid/Winger,1975,480.0,653.0,0.7350689127105666,191.0,4.0,3.3362106399999987,7.765915567055345,3.251065731048584,44.0,19.0,12.0,68.0,2.0,83.0,20.0,1054.0,170.0,654.0,61.0,110.0,57.0,75.0,39.0,3.6355144599999996,5.208199750000001
1035,Raheem Sterling,97692,Center Back,14,5.0,10.0,0.5,3.0,0.0,0.004176090000000002,0.0,0.07046864926815033,0.0,1.0,0.0,1.0,0.0,2.0,0.0,20.0,4.0,14.0,0.0,1.0,0.0,0.0,1.0,0.025654769999999997,0.03205757000000001
1036,Raheem Sterling,97692,Center Mid,15,13.0,14.0,0.9285714285714286,6.0,0.0,0.06072745999999999,0.4909191429615021,0.3182426989078522,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,15.0,2.0,2.0,1.0,2.0,0.0,0.04925442999999999,0.32992595999999996
1037,Raheem Sterling,97692,Forward,31,6.0,6.0,1.0,3.0,0.0,0.0018667900000000019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.07293775999999999,0.020819479999999998
1038,Raphaël Varane,93206,Attacking Mid/Winger,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,Raphaël Varane,93206,Center Back,1436,679.0,761.0,0.8922470433639947,407.0,28.0,1.1606636099999998,1.0842062328010798,0.09005795419216156,8.0,18.0,15.0,10.0,20.0,65.0,20.0,934.0,10.0,44.0,33.0,14.0,5.0,1.0,1.0,0.4332502099999999,1.51399709
1040,Raphaël Varane,93206,Full Back,30,6.0,7.0,0.8571428571428571,3.0,1.0,0.004524480000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011710799999999997,0.035560060000000004
1041,Rasmus Højlund,439584,Forward,2180,287.0,374.0,0.767379679144385,110.0,9.0,0.7246802799999998,8.227434126660228,1.916549338027835,35.0,10.0,1.0,47.0,22.0,55.0,8.0,647.0,100.0,311.0,20.0,28.0,21.0,28.0,14.0,1.84406167,5.369912159999998
1042,Rayan Aït-Nouri,355401,Attacking Mid/Winger,499,160.0,189.0,0.8465608465608465,76.0,3.0,0.3355698199999999,1.1903454214334488,0.208599666133523,9.0,15.0,6.0,20.0,9.0,26.0,12.0,325.0,11.0,83.0,14.0,11.0,5.0,2.0,15.0,0.22680248999999997,0.58591314
1043,Rayan Aït-Nouri,355401,Center Back,22,15.0,16.0,0.9375,9.0,0.0,0.020404679999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.010623780000000001,0.008645330000000003
1044,Rayan Aït-Nouri,355401,Full Back,1823,781.0,918.0,0.8507625272331155,369.0,19.0,1.8783787699999994,1.7082762569189072,1.3274391535669565,13.0,50.0,9.0,55.0,12.0,101.0,28.0,1262.0,41.0,389.0,49.0,31.0,18.0,13.0,41.0,0.91336111,2.20750146
1045,Raúl Jiménez,108186,Center Back,19,4.0,5.0,0.8,3.0,0.0,0.04491033999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02403534
1046,Raúl Jiménez,108186,Center Mid,3,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03714268
1047,Raúl Jiménez,108186,Forward,1460,227.0,337.0,0.6735905044510386,86.0,10.0,0.5877063100000002,5.028269283473492,1.6542167477309704,38.0,17.0,3.0,37.0,43.0,42.0,16.0,571.0,63.0,237.0,17.0,11.0,13.0,10.0,8.0,0.48936087999999994,5.03463277
1048,Reece Burke,141510,Center Back,1527,497.0,642.0,0.7741433021806854,313.0,28.0,1.93210835,2.0244151949882507,1.6385508142411709,13.0,30.0,14.0,26.0,37.0,55.0,24.0,833.0,21.0,105.0,57.0,7.0,11.0,3.0,4.0,0.30676276,1.46861428
1049,Reece Burke,141510,Full Back,170,28.0,45.0,0.6222222222222222,21.0,3.0,0.20844187,0.0,0.11516347527503967,0.0,4.0,3.0,4.0,7.0,3.0,5.0,76.0,1.0,13.0,9.0,0.0,2.0,1.0,0.0,0.006862710000000003,0.10167632000000001
1050,Reece James,361330,Forward,11,6.0,6.0,1.0,2.0,1.0,0.01790221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0033205599999999967,0.007437559999999999
1051,Reece James,361330,Full Back,430,247.0,309.0,0.7993527508090615,117.0,11.0,1.4126575199999998,0.5289373621344566,2.691657569259405,7.0,13.0,3.0,7.0,6.0,27.0,7.0,374.0,20.0,118.0,25.0,13.0,10.0,6.0,9.0,0.34296909000000003,0.54883446
1052,Reiss Nelson,342564,Attacking Mid/Winger,243,94.0,108.0,0.8703703703703703,23.0,1.0,0.15533736,0.2355588972568512,0.14904200471937656,3.0,6.0,1.0,10.0,0.0,17.0,5.0,154.0,11.0,75.0,6.0,6.0,6.0,4.0,1.0,0.17645979,0.47179368
1053,Reiss Nelson,342564,Center Mid,15,8.0,8.0,1.0,4.0,1.0,0.01334345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.01126177,0.01148834
1054,Reiss Nelson,342564,Forward,23,5.0,5.0,1.0,3.0,0.0,0.061451069999999997,0.0,0.32646694779396057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006458429999999999
1055,Reiss Nelson,342564,Full Back,29,20.0,23.0,0.8695652173913043,8.0,0.0,0.32363202,0.1578005701303482,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,33.0,1.0,22.0,2.0,1.0,2.0,0.0,0.0,0.029085700000000003,0.29706122999999995
1056,Remi Matthews,229492,Goalkeeper,10,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,Rhian Brewster,336285,Attacking Mid/Winger,31,8.0,10.0,0.8,4.0,1.0,0.024642609999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.002252520000000001,0.012551800000000004
1058,Rhian Brewster,336285,Center Back,12,3.0,3.0,1.0,1.0,0.0,0.004536809999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010169810000000003
1059,Rhian Brewster,336285,Center Mid,21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050135100000000005
1060,Rhian Brewster,336285,Forward,261,31.0,49.0,0.6326530612244898,12.0,0.0,0.052900050000000004,0.35535595286637545,0.12506555020809174,6.0,5.0,0.0,8.0,4.0,4.0,1.0,92.0,19.0,55.0,1.0,2.0,3.0,3.0,0.0,0.05665708999999999,0.6930405100000001
1061,Rhys Norrington-Davies,361752,Center Mid,52,27.0,35.0,0.7714285714285715,11.0,1.0,0.03890748000000001,0.0,0.05146153271198273,0.0,1.0,1.0,2.0,0.0,0.0,0.0,45.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.03005604,0.053837130000000004
1062,Rhys Norrington-Davies,361752,Full Back,80,21.0,32.0,0.65625,8.0,0.0,0.020714309999999996,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,37.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.017244390000000002,0.05511508999999999
1063,Richarlison,317804,Attacking Mid/Winger,347,80.0,113.0,0.7079646017699115,31.0,2.0,0.7363644299999998,2.1570806801319122,0.7343451380729675,16.0,6.0,5.0,16.0,7.0,18.0,7.0,210.0,29.0,113.0,19.0,6.0,11.0,6.0,1.0,0.26540247,1.4863873799999998
1064,Richarlison,317804,Center Mid,100,18.0,27.0,0.6666666666666666,7.0,0.0,0.12585664000000002,1.5130401253700256,0.4039437174797058,6.0,0.0,0.0,5.0,6.0,1.0,1.0,47.0,13.0,27.0,2.0,2.0,4.0,4.0,0.0,0.11695436000000001,1.2504534099999998
1065,Richarlison,317804,Forward,1182,169.0,249.0,0.678714859437751,61.0,5.0,0.37990387,6.65765456110239,0.76016297750175,40.0,10.0,3.0,29.0,12.0,23.0,14.0,481.0,83.0,213.0,10.0,15.0,8.0,14.0,9.0,0.7325696199999999,4.9131310699999995
1066,Rico Henry,229562,Full Back,425,147.0,182.0,0.8076923076923077,71.0,8.0,0.97024968,0.11846951395273209,0.8915094882249832,2.0,7.0,5.0,10.0,4.0,24.0,10.0,253.0,7.0,65.0,21.0,11.0,9.0,4.0,7.0,0.25500417,0.54743714
1067,Rico Lewis,444791,Attacking Mid/Winger,92,30.0,34.0,0.8823529411764706,10.0,1.0,0.11014801999999999,0.0,0.38791975378990173,0.0,2.0,2.0,5.0,0.0,4.0,1.0,50.0,4.0,27.0,1.0,1.0,4.0,0.0,1.0,0.01817121,0.15772783
1068,Rico Lewis,444791,Center Back,91,52.0,56.0,0.9285714285714286,22.0,1.0,0.1037439,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,64.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,0.03537587000000001,0.08116351999999999
1069,Rico Lewis,444791,Center Mid,266,125.0,140.0,0.8928571428571429,39.0,0.0,0.35600529,0.7381713390350342,0.623649850487709,4.0,2.0,0.0,8.0,0.0,11.0,0.0,165.0,9.0,60.0,3.0,2.0,3.0,1.0,0.0,0.11186526999999999,0.39672737999999996
1070,Rico Lewis,444791,Forward,1,1.0,1.0,1.0,1.0,0.0,0.004700530000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004500169999999998
1071,Rico Lewis,444791,Full Back,404,306.0,332.0,0.9216867469879518,117.0,6.0,0.48694880999999995,0.12966324388980865,0.5420238077640533,1.0,6.0,2.0,9.0,0.0,19.0,5.0,369.0,14.0,121.0,12.0,5.0,5.0,5.0,2.0,0.33023109999999994,0.73431003
1072,Robert Sánchez,362151,Goalkeeper,1550,500.0,607.0,0.8237232289950577,479.0,85.0,0.5496329,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,0.0,698.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.042993760000000006,0.12543138
1073,Robin Olsen,41554,Goalkeeper,335,120.0,148.0,0.8108108108108109,110.0,14.0,0.10267847999999999,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,172.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.022713140000000003,0.024226240000000003
1074,Rodri,303139,Center Mid,2893,3059.0,3323.0,0.9205537165212158,1832.0,215.0,8.830630019999997,4.560700947418809,4.40176591090858,58.0,64.0,23.0,71.0,51.0,212.0,58.0,3760.0,84.0,967.0,203.0,69.0,73.0,21.0,40.0,2.591906100000001,4.95906709
1075,Rodrigo Bentancur,303657,Attacking Mid/Winger,67,39.0,47.0,0.8297872340425532,21.0,1.0,0.33070827999999997,0.09125055372714996,0.03740452602505684,3.0,2.0,1.0,2.0,2.0,3.0,2.0,64.0,5.0,17.0,3.0,1.0,3.0,1.0,0.0,0.029307179999999995,0.08618001
1076,Rodrigo Bentancur,303657,Center Mid,845,511.0,610.0,0.8377049180327869,252.0,16.0,1.5056409099999997,0.9789446536451578,0.4968791641294956,9.0,17.0,10.0,25.0,10.0,40.0,18.0,756.0,21.0,205.0,30.0,7.0,12.0,4.0,9.0,0.4360578799999999,1.9695037
1077,Rodrigo Bentancur,303657,Forward,29,18.0,22.0,0.8181818181818182,12.0,1.0,0.060510199999999986,0.33001580834388733,0.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,32.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.01998954,0.10118722999999999
1078,Rodrigo Muniz,403649,Attacking Mid/Winger,10,2.0,4.0,0.5,1.0,0.0,0.07293775999999999,0.0,0.12152533233165741,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25470904
1079,Rodrigo Muniz,403649,Forward,1589,127.0,206.0,0.616504854368932,57.0,7.0,0.7164323699999999,8.90818452835083,1.5605718046426773,71.0,7.0,4.0,55.0,69.0,32.0,9.0,504.0,121.0,230.0,12.0,3.0,11.0,19.0,5.0,0.38252741999999995,9.058311309999999
1080,Rodrigo Muniz,403649,Full Back,37,2.0,5.0,0.4,0.0,0.0,0.0,0.09062356501817703,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10561915999999999
1081,Rodrigo Ribeiro,434076,Attacking Mid/Winger,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005418929999999999
1082,Rodrigo Ribeiro,434076,Center Mid,28,4.0,4.0,1.0,3.0,0.0,0.03381099,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.00693001,0.15012256
1083,Romain Faivre,349368,Attacking Mid/Winger,30,14.0,17.0,0.8235294117647058,9.0,0.0,0.037318550000000006,0.03232638165354729,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,14.0,0.0,3.0,0.0,1.0,1.0,0.04658898,0.15371057000000002
1084,Romain Faivre,349368,Center Back,14,2.0,3.0,0.6666666666666666,2.0,0.0,0.002526249999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.00033624999999999974
1085,Romain Faivre,349368,Full Back,5,3.0,6.0,0.5,3.0,0.0,0.012391159999999997,0.1597723364830017,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,14.0,2.0,6.0,2.0,1.0,0.0,1.0,1.0,0.07039166,0.01268181
1086,Roméo Lavia,425319,Attacking Mid/Winger,37,22.0,27.0,0.8148148148148148,13.0,0.0,0.028627100000000003,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.007462129999999996,0.00906509
