,Season,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
2678,2024/25,Billy Gilmour,381255,Center Mid,105,58.0,67.0,0.8656716417910447,31.0,4.0,0.17417076999999997,0.048647984862327576,0.0,1.0,3.0,0.0,5.0,0.0,5.0,2.0,79.0,0.0,13.0,5.0,1.0,2.0,0.0,1.0,0.030853979999999996,0.07025374999999998
2679,2024/25,Bobby De Cordova-Reid,134332,Attacking Mid/Winger,177,34.0,48.0,0.7083333333333334,14.0,0.0,0.03644931,0.03563364967703819,0.0,2.0,1.0,0.0,4.0,0.0,9.0,1.0,72.0,1.0,15.0,2.0,3.0,0.0,1.0,0.0,0.05989081,0.13436687
2680,2024/25,Boubakary Soumaré,345664,Attacking Mid/Winger,24,4.0,4.0,1.0,2.0,0.0,0.01126177,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009794269999999999
2681,2024/25,Brajan Gruda,471784,Attacking Mid/Winger,5,2.0,3.0,0.6666666666666666,0.0,0.0,0.0003373499999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.002219519999999999,0.03367797
2682,2024/25,Brennan Johnson,379688,Attacking Mid/Winger,493,105.0,137.0,0.7664233576642335,37.0,0.0,0.70958874,2.4513659477233887,0.4567551612854004,19.0,12.0,1.0,10.0,3.0,11.0,8.0,211.0,41.0,124.0,15.0,16.0,14.0,16.0,2.0,0.5079274999999999,1.1532056000000002
2683,2024/25,Brennan Johnson,379688,Center Mid,45,15.0,23.0,0.6521739130434783,5.0,0.0,0.07979917,0.38190093636512756,0.0,2.0,2.0,0.0,1.0,2.0,5.0,3.0,32.0,15.0,24.0,2.0,2.0,2.0,4.0,2.0,0.04734274999999999,0.15240408
2684,2024/25,Bruno Fernandes,123761,Attacking Mid/Winger,479,192.0,249.0,0.7710843373493976,101.0,16.0,1.09376686,0.9694732427597046,0.39161041378974915,11.0,12.0,6.0,8.0,1.0,15.0,14.0,333.0,10.0,130.0,26.0,2.0,10.0,2.0,5.0,0.13936136,0.6716587500000001
2685,2024/25,Bruno Fernandes,123761,Forward,174,75.0,104.0,0.7211538461538461,34.0,5.0,0.5223566099999999,0.9954301714897156,0.7016177177429199,7.0,3.0,0.0,2.0,1.0,9.0,1.0,122.0,7.0,56.0,12.0,6.0,4.0,2.0,1.0,0.07784562,0.46227487999999994
2686,2024/25,Bruno Guimarães,338780,Center Mid,665,305.0,366.0,0.8333333333333334,186.0,22.0,1.1247606099999998,0.3458377718925476,0.2160910964012146,6.0,19.0,11.0,37.0,1.0,33.0,17.0,510.0,3.0,85.0,34.0,7.0,12.0,0.0,11.0,0.19163118999999998,0.41404709999999995
2687,2024/25,Bryan Mbeumo,353377,Attacking Mid/Winger,283,72.0,103.0,0.6990291262135923,30.0,2.0,1.06055814,1.2299401760101318,1.079087257385254,6.0,2.0,1.0,8.0,2.0,20.0,2.0,144.0,13.0,85.0,18.0,8.0,12.0,5.0,3.0,0.15051085,0.7985801400000001
2688,2024/25,Bryan Mbeumo,353377,Forward,380,96.0,130.0,0.7384615384615385,34.0,2.0,0.82407512,1.2045555114746094,0.41956621408462524,9.0,6.0,1.0,8.0,2.0,15.0,5.0,185.0,19.0,98.0,12.0,13.0,12.0,7.0,2.0,0.35151258,0.8515922200000001
2689,2024/25,Bukayo Saka,367185,Attacking Mid/Winger,615,191.0,242.0,0.7892561983471075,62.0,1.0,1.66160798,2.2252042293548584,5.684146881103516,25.0,12.0,1.0,18.0,1.0,29.0,8.0,377.0,67.0,268.0,38.0,30.0,32.0,26.0,14.0,0.9467374,1.59938828
2690,2024/25,Caleb Okoli,368312,Center Back,479,200.0,229.0,0.8733624454148472,141.0,10.0,0.25953288,0.3450969457626343,0.0,3.0,11.0,4.0,9.0,9.0,20.0,9.0,307.0,4.0,6.0,14.0,2.0,0.0,0.0,0.0,0.052757670000000007,0.22874907
2691,2024/25,Callum Hudson-Odoi,350088,Attacking Mid/Winger,514,134.0,169.0,0.7928994082840237,41.0,5.0,0.72974268,0.6461884379386902,1.149023175239563,9.0,5.0,3.0,7.0,0.0,9.0,7.0,231.0,23.0,146.0,20.0,35.0,13.0,13.0,8.0,0.7464906399999999,0.71555322
2692,2024/25,Calvin Bassey,396976,Center Back,669,364.0,402.0,0.9054726368159204,253.0,21.0,0.46921942000000005,0.3898393511772156,0.0,4.0,7.0,2.0,16.0,4.0,27.0,8.0,489.0,4.0,12.0,18.0,3.0,1.0,1.0,3.0,0.14048843,0.27480171
2693,2024/25,Cameron Archer,382363,Forward,284,38.0,47.0,0.8085106382978723,8.0,0.0,0.0239863,1.903399109840393,0.0,8.0,4.0,1.0,7.0,1.0,8.0,2.0,84.0,16.0,33.0,0.0,5.0,1.0,5.0,3.0,0.47663972,0.32817964
2694,2024/25,Cameron Archer,382363,Full Back,25,4.0,5.0,0.8,2.0,0.0,0.019798120000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03378287
2695,2024/25,Caoimhín Kelleher,322176,Goalkeeper,94,40.0,44.0,0.9090909090909091,40.0,3.0,0.025264749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0024664300000000004,0.006786839999999998
2696,2024/25,Carlos Alcaraz,391348,Full Back,12,13.0,13.0,1.0,8.0,1.0,0.05774501,0.0846867486834526,0.05222121626138687,1.0,0.0,1.0,1.0,1.0,2.0,1.0,18.0,2.0,9.0,2.0,2.0,1.0,0.0,0.0,0.021019909999999996,0.097872
2697,2024/25,Carlos Baleba,436048,Center Mid,448,178.0,200.0,0.89,83.0,10.0,0.32326716000000005,0.8243560194969177,0.3942996859550476,12.0,15.0,10.0,17.0,7.0,29.0,18.0,285.0,5.0,78.0,10.0,5.0,4.0,0.0,8.0,0.12457809999999997,0.23207243
2698,2024/25,Carlos Forbs,468850,Attacking Mid/Winger,111,21.0,30.0,0.7,9.0,0.0,0.20270897000000002,0.12045306712388992,0.027361784130334854,1.0,4.0,0.0,2.0,1.0,5.0,4.0,45.0,5.0,24.0,5.0,4.0,5.0,4.0,2.0,0.14528008,0.18486861000000002
2699,2024/25,Carlos Forbs,468850,Full Back,10,4.0,10.0,0.4,1.0,0.0,0.016654709999999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.005311740000000002,0.0842277
2700,2024/25,Carlos Soler,313542,Attacking Mid/Winger,50,14.0,15.0,0.9333333333333333,7.0,3.0,0.07462403000000001,0.06125012785196304,0.07476343214511871,1.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.009121750000000001,0.007789270000000003
2701,2024/25,Carlos Soler,313542,Center Back,38,17.0,21.0,0.8095238095238095,7.0,2.0,0.05327906999999999,0.10639762878417969,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,26.0,1.0,9.0,2.0,0.0,1.0,1.0,0.0,0.01866184,0.046191319999999994
2702,2024/25,Carlos Soler,313542,Center Mid,25,5.0,6.0,0.8333333333333334,4.0,0.0,0.007501509999999999,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000652380000000001,0.007252449999999999
2703,2024/25,Carlos Soler,313542,Forward,21,12.0,12.0,1.0,4.0,0.0,0.009159390000000003,0.07943019270896912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017578299999999998
2704,2024/25,Casemiro,88526,Center Back,6,22.0,24.0,0.9166666666666666,17.0,1.0,0.11026956999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.025522700000000002,0.0032391400000000015
2705,2024/25,Casemiro,88526,Center Mid,251,118.0,152.0,0.7763157894736842,63.0,8.0,0.5466502899999999,0.29719728231430054,0.7556427717208862,6.0,10.0,1.0,4.0,3.0,15.0,9.0,203.0,6.0,34.0,10.0,2.0,4.0,3.0,1.0,0.24660144,0.44885137
2706,2024/25,Casemiro,88526,Forward,45,25.0,33.0,0.7575757575757576,10.0,0.0,0.022794259999999997,0.12344802170991898,0.1792740672826767,2.0,3.0,0.0,2.0,1.0,3.0,3.0,42.0,5.0,17.0,1.0,0.0,1.0,1.0,0.0,0.16395410000000002,0.17813982
2707,2024/25,Chadi Riad,454342,Center Back,95,70.0,82.0,0.8536585365853658,43.0,5.0,0.20116777,0.0,0.0,0.0,5.0,2.0,1.0,2.0,4.0,3.0,91.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.03434301000000001,0.01649156
2708,2024/25,Charlie Taylor,107462,Center Mid,21,8.0,10.0,0.8,4.0,0.0,0.028630729999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.01046176,0.019645179999999998
2709,2024/25,Charlie Taylor,107462,Full Back,198,114.0,130.0,0.8769230769230769,44.0,2.0,0.17485223,0.0,0.061129044741392136,0.0,4.0,3.0,3.0,4.0,6.0,3.0,167.0,0.0,23.0,6.0,1.0,1.0,0.0,2.0,0.03325248,0.04961734999999999
2710,2024/25,Cheick Doucouré,374993,Center Mid,101,45.0,49.0,0.9183673469387755,24.0,1.0,0.054655560000000006,0.19027924537658691,0.0,2.0,6.0,2.0,3.0,1.0,4.0,8.0,71.0,1.0,10.0,0.0,0.0,0.0,1.0,2.0,0.029334370000000005,0.05463996999999997
2711,2024/25,Chiedozie Ogbene,352908,Attacking Mid/Winger,211,28.0,38.0,0.7368421052631579,7.0,0.0,0.02716327,0.0,0.05644381046295166,0.0,7.0,1.0,9.0,1.0,6.0,3.0,73.0,6.0,40.0,0.0,5.0,0.0,3.0,1.0,0.15170797000000003,0.28464077000000004
2712,2024/25,Chiquinho,421894,Forward,10,3.0,3.0,1.0,1.0,0.0,0.04221857999999999,0.0,0.006601794622838497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.033690090000000006,0.0116437
2713,2024/25,Chris Richards,395401,Center Back,360,127.0,151.0,0.8410596026490066,71.0,3.0,0.14842409000000004,0.05312212184071541,0.0,1.0,10.0,3.0,4.0,3.0,10.0,8.0,199.0,2.0,9.0,8.0,1.0,0.0,1.0,0.0,0.030100470000000004,0.43733015999999997
2714,2024/25,Chris Wood,73380,Forward,600,60.0,92.0,0.6521739130434783,26.0,3.0,0.32342901,2.4985411167144775,0.30870935320854187,11.0,1.0,2.0,11.0,19.0,7.0,2.0,156.0,17.0,59.0,6.0,1.0,2.0,3.0,1.0,0.12661363999999997,1.6983242500000002
2715,2024/25,Christian Eriksen,69344,Center Mid,269,158.0,189.0,0.8359788359788359,86.0,9.0,0.6432516,0.0,1.0838865041732788,0.0,4.0,1.0,4.0,0.0,14.0,1.0,211.0,4.0,66.0,22.0,2.0,8.0,0.0,0.0,0.06033401,0.19156875
2716,2024/25,Christian Eriksen,69344,Forward,4,3.0,4.0,0.75,2.0,0.0,0.006356029999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0067614300000000006
2717,2024/25,Christian Nørgaard,101856,Center Mid,459,166.0,196.0,0.8469387755102041,86.0,5.0,0.28278817,0.8569790124893188,0.23814338445663452,7.0,13.0,9.0,12.0,4.0,26.0,17.0,283.0,11.0,49.0,15.0,1.0,2.0,2.0,2.0,0.19235375999999998,0.7148230400000001
2718,2024/25,Christian Walton,140906,Goalkeeper,98,33.0,42.0,0.7857142857142857,30.0,6.0,0.06951471000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0010497700000000002,0.0039758300000000005
2719,2024/25,Christopher Nkunku,300945,Attacking Mid/Winger,80,37.0,39.0,0.9487179487179487,15.0,1.0,0.29941566,0.09473375231027603,0.22632239758968353,1.0,3.0,1.0,2.0,1.0,8.0,4.0,57.0,6.0,30.0,2.0,3.0,2.0,2.0,2.0,0.12502249,0.25644079000000003
2720,2024/25,Christopher Nkunku,300945,Forward,72,20.0,23.0,0.8695652173913043,7.0,0.0,0.013318589999999998,1.2669817209243774,0.049147967249155045,3.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,6.0,21.0,1.0,1.0,1.0,1.0,1.0,0.05620446999999999,0.37076439
2721,2024/25,Cody Gakpo,352825,Attacking Mid/Winger,210,68.0,87.0,0.7816091954022989,23.0,3.0,0.27461925000000004,0.4000958502292633,0.9313629269599915,6.0,6.0,3.0,3.0,3.0,9.0,7.0,124.0,11.0,68.0,6.0,6.0,4.0,4.0,6.0,0.11587797999999999,1.03239529
2722,2024/25,Cody Gakpo,352825,Forward,18,7.0,10.0,0.7,1.0,0.0,0.0014611699999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.012357969999999996,0.05357437999999999
2723,2024/25,Cole Palmer,395692,Attacking Mid/Winger,642,207.0,279.0,0.7419354838709677,110.0,19.0,1.5419855999999998,2.985079050064087,4.180171966552734,23.0,7.0,2.0,17.0,0.0,25.0,3.0,381.0,23.0,171.0,38.0,23.0,23.0,8.0,7.0,0.64230535,1.0982290799999999
2724,2024/25,Conor Bradley,424945,Center Mid,32,18.0,23.0,0.782608695652174,8.0,0.0,0.026733649999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,25.0,3.0,9.0,0.0,1.0,0.0,2.0,0.0,0.05544333,0.045127139999999996
2725,2024/25,Conor Bradley,424945,Full Back,54,55.0,62.0,0.8870967741935484,24.0,0.0,0.1293938,0.5046245455741882,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,74.0,6.0,20.0,8.0,3.0,1.0,2.0,1.0,0.03860095,0.26626215
2726,2024/25,Conor Chaplin,256129,Attacking Mid/Winger,107,29.0,42.0,0.6904761904761905,14.0,4.0,0.14192058999999999,0.0,0.08541208505630493,0.0,3.0,0.0,3.0,0.0,3.0,3.0,54.0,1.0,11.0,5.0,0.0,3.0,1.0,0.0,0.020530390000000003,0.07921283
2727,2024/25,Conor Coady,97710,Attacking Mid/Winger,9,1.0,2.0,0.5,0.0,0.0,0.0004313599999999987,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,2024/25,Craig Dawson,73063,Center Back,395,186.0,223.0,0.8340807174887892,113.0,13.0,0.35831439000000004,0.05619385838508606,0.10880283266305923,2.0,5.0,2.0,5.0,6.0,12.0,6.0,262.0,7.0,12.0,17.0,4.0,2.0,1.0,1.0,0.16879307999999998,0.48869361999999994
2729,2024/25,Craig Dawson,73063,Full Back,32,12.0,12.0,1.0,9.0,2.0,0.033820890000000006,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0029573499999999975,0.0016671199999999976
2730,2024/25,Cristian Romero,323663,Center Back,670,545.0,593.0,0.9190556492411467,403.0,22.0,1.18825158,1.0026264190673828,0.5042945146560669,9.0,14.0,7.0,8.0,16.0,44.0,19.0,679.0,11.0,35.0,47.0,4.0,5.0,3.0,0.0,0.3052362699999999,1.29400337
2731,2024/25,Crysencio Summerville,382564,Attacking Mid/Winger,84,25.0,29.0,0.8620689655172413,7.0,0.0,0.23049395,0.05081891268491745,0.24924257397651672,1.0,1.0,0.0,2.0,0.0,5.0,0.0,43.0,5.0,25.0,1.0,2.0,2.0,2.0,1.0,0.038917980000000005,0.12619887
2732,2024/25,Crysencio Summerville,382564,Center Mid,28,4.0,9.0,0.4444444444444444,1.0,0.0,0.0018770199999999983,0.07476343214511871,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,2.0,6.0,0.0,2.0,0.0,2.0,0.0,0.02347197,0.07384887000000001
2733,2024/25,Crysencio Summerville,382564,Forward,49,7.0,12.0,0.5833333333333334,3.0,0.0,0.004125789999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,22.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0012207699999999995,0.02901621
2734,2024/25,Curtis Jones,355354,Attacking Mid/Winger,140,70.0,74.0,0.9459459459459459,26.0,1.0,0.17461132,0.14634039998054504,0.11114135384559631,3.0,3.0,0.0,5.0,3.0,7.0,0.0,98.0,3.0,25.0,3.0,1.0,2.0,0.0,3.0,0.03139339,0.15315151
2735,2024/25,Curtis Jones,355354,Center Back,17,8.0,9.0,0.8888888888888888,5.0,0.0,0.03172098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0018062599999999988,0.021781729999999996
2736,2024/25,Daichi Kamada,344166,Attacking Mid/Winger,164,53.0,66.0,0.803030303030303,25.0,2.0,0.15106377999999998,0.17351949214935303,0.12794817984104156,2.0,2.0,1.0,10.0,0.0,3.0,1.0,83.0,8.0,33.0,4.0,5.0,2.0,3.0,2.0,0.13700831,0.23886337000000002
2737,2024/25,Daichi Kamada,344166,Center Back,34,9.0,20.0,0.45,4.0,0.0,0.03961334000000001,0.10054410994052887,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.002805160000000001,0.10190131
2738,2024/25,Daichi Kamada,344166,Center Mid,189,87.0,108.0,0.8055555555555556,47.0,6.0,0.31109169000000003,0.0,0.18472997844219208,0.0,9.0,2.0,10.0,0.0,8.0,8.0,140.0,3.0,25.0,10.0,1.0,3.0,0.0,0.0,0.050191700000000006,0.08926701999999999
2739,2024/25,Dan Burn,82277,Center Back,674,340.0,372.0,0.9139784946236559,262.0,8.0,0.44999201,0.49652060866355896,0.06564631313085556,6.0,8.0,5.0,9.0,25.0,22.0,7.0,458.0,15.0,27.0,10.0,1.0,3.0,2.0,0.0,0.054657559999999994,1.03243071
2740,2024/25,Dango Ouattara,422183,Attacking Mid/Winger,257,42.0,84.0,0.5,16.0,1.0,0.09110753000000002,1.7356419563293457,0.013958761468529701,5.0,9.0,2.0,5.0,6.0,15.0,5.0,146.0,21.0,81.0,7.0,6.0,1.0,4.0,5.0,0.23263883999999996,1.3348864499999997
2741,2024/25,Dango Ouattara,422183,Full Back,30,13.0,17.0,0.7647058823529411,7.0,0.0,0.46398016,0.0,1.0469615459442139,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,2.0,9.0,4.0,1.0,3.0,0.0,0.0,0.027746060000000003,0.05513427
2742,2024/25,Daniel Jebbison,415163,Attacking Mid/Winger,24,3.0,5.0,0.6,1.0,0.0,0.005689839999999998,0.0,0.009214784018695354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.02046638,0.04011642
2743,2024/25,Daniel Muñoz,400496,Full Back,575,247.0,311.0,0.7942122186495176,86.0,6.0,0.7101232699999999,0.6076216101646423,0.3561441898345947,4.0,20.0,5.0,9.0,14.0,30.0,14.0,410.0,23.0,123.0,20.0,8.0,4.0,5.0,4.0,0.19811059000000003,0.99362713
2744,2024/25,Daniel Podence,300513,Attacking Mid/Winger,50,11.0,16.0,0.6875,6.0,0.0,0.047844250000000005,0.030872011557221413,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,24.0,0.0,9.0,3.0,1.0,1.0,0.0,2.0,0.031283069999999996,0.03985803
2745,2024/25,Danilo,399250,Center Mid,14,3.0,3.0,1.0,1.0,0.0,0.00082343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012528699999999997
2746,2024/25,Danny Ings,91762,Center Mid,22,2.0,6.0,0.3333333333333333,1.0,0.0,0.013837329999999998,0.2647338807582855,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.00580729,0.29388539999999996
2747,2024/25,Danny Ings,91762,Forward,21,2.0,7.0,0.2857142857142857,2.0,0.0,0.008084719999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.00466389,0.23016196
2748,2024/25,Danny Welbeck,39308,Forward,636,110.0,130.0,0.8461538461538461,44.0,2.0,0.22796472,3.01252818107605,0.5479327440261841,19.0,6.0,2.0,12.0,7.0,7.0,4.0,215.0,32.0,106.0,4.0,6.0,6.0,6.0,5.0,0.24345833999999997,2.03781921
2749,2024/25,Dara O'Shea,362826,Center Back,381,175.0,220.0,0.7954545454545454,142.0,12.0,0.25625058,0.15438881516456604,0.0,5.0,6.0,9.0,4.0,18.0,15.0,7.0,275.0,7.0,11.0,13.0,0.0,0.0,0.0,1.0,0.052958250000000005,0.65391259
2750,2024/25,Darwin Núñez,400828,Forward,142,22.0,30.0,0.7333333333333333,10.0,1.0,0.031965160000000006,0.34132200479507446,0.022324567660689354,4.0,6.0,0.0,2.0,0.0,5.0,2.0,53.0,7.0,26.0,0.0,3.0,0.0,4.0,1.0,0.15863384,0.32695829
2751,2024/25,David Brooks,295084,Forward,11,7.0,7.0,1.0,4.0,0.0,0.31008152,0.0,0.4084183871746063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.008311430000000002,0.05230116
2752,2024/25,David Raya,276366,Goalkeeper,678,158.0,235.0,0.6723404255319149,155.0,40.0,0.47682816000000006,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,280.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.020890040000000002,0.02781475
2753,2024/25,Dean Henderson,304008,Goalkeeper,666,140.0,215.0,0.6511627906976745,132.0,19.0,0.15145504,0.04327819123864174,0.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,257.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.010763270000000002,0.11563966000000002
2754,2024/25,Dean Huijsen,468852,Center Back,208,113.0,132.0,0.8560606060606061,85.0,8.0,0.17662172,0.05013870820403099,0.041850943118333817,1.0,2.0,3.0,3.0,11.0,11.0,4.0,150.0,1.0,5.0,13.0,1.0,0.0,1.0,0.0,0.13423269000000002,0.10226571999999999
2755,2024/25,Declan Rice,332325,Center Mid,574,203.0,254.0,0.7992125984251969,113.0,13.0,0.7335682400000001,0.3387678563594818,1.1068673133850098,8.0,4.0,5.0,9.0,4.0,30.0,4.0,312.0,17.0,138.0,17.0,9.0,14.0,6.0,2.0,0.24735607,0.7057425700000001
2756,2024/25,Dejan Kulusevski,355855,Center Mid,470,121.0,166.0,0.7289156626506024,59.0,3.0,0.8744356600000001,1.0983881950378418,1.4757167100906372,10.0,5.0,3.0,14.0,1.0,23.0,6.0,272.0,45.0,170.0,21.0,20.0,24.0,14.0,6.0,0.5787385700000001,1.53731718
2757,2024/25,Dejan Kulusevski,355855,Forward,96,31.0,41.0,0.7560975609756098,12.0,0.0,0.06761475,0.1306319236755371,0.270158588886261,2.0,0.0,2.0,5.0,1.0,6.0,2.0,62.0,10.0,38.0,3.0,5.0,4.0,2.0,1.0,0.12262919,0.19364341
2758,2024/25,Destiny Udogie,401044,Full Back,606,321.0,368.0,0.8722826086956522,159.0,3.0,0.51041099,0.34616973996162415,0.14863596856594086,4.0,22.0,7.0,20.0,4.0,28.0,18.0,476.0,24.0,178.0,9.0,11.0,4.0,6.0,5.0,0.28967320999999996,0.61769571
2759,2024/25,Diego Carlos,134984,Center Back,285,165.0,184.0,0.8967391304347826,126.0,11.0,0.25866497,0.0,0.0,0.0,1.0,2.0,3.0,2.0,10.0,2.0,206.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.06588586999999996,0.019105279999999975
2760,2024/25,Diogo Dalot,353418,Full Back,670,353.0,414.0,0.8526570048309179,189.0,17.0,1.2373107399999999,0.03286014124751091,1.4201641082763672,1.0,15.0,15.0,13.0,7.0,48.0,16.0,494.0,6.0,83.0,27.0,7.0,7.0,1.0,6.0,0.1874988,0.53234128
2761,2024/25,Diogo Jota,235755,Forward,490,71.0,106.0,0.6698113207547169,34.0,3.0,0.39983447,3.0416672229766846,0.7329781651496887,14.0,3.0,3.0,15.0,12.0,12.0,2.0,182.0,34.0,99.0,6.0,6.0,5.0,10.0,2.0,0.22738935,2.4329595399999997
2762,2024/25,Djed Spence,362219,Full Back,71,33.0,37.0,0.8918918918918919,9.0,0.0,0.05252291,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,47.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,0.027268640000000004,0.055129859999999996
2763,2024/25,Dominic Calvert-Lewin,141469,Forward,622,59.0,100.0,0.59,25.0,1.0,0.30057414000000005,2.22284197807312,0.3003098964691162,15.0,3.0,3.0,17.0,35.0,11.0,3.0,214.0,35.0,106.0,4.0,10.0,3.0,7.0,1.0,0.29137620000000003,3.3883129999999997
2764,2024/25,Dominic Solanke,136459,Forward,476,66.0,89.0,0.7415730337078652,28.0,1.0,0.36603063,3.8446147441864014,0.6610941886901855,13.0,4.0,0.0,18.0,9.0,8.0,4.0,156.0,29.0,79.0,7.0,5.0,7.0,8.0,6.0,0.30370157999999997,1.60730147
2765,2024/25,Dominik Szoboszlai,369875,Attacking Mid/Winger,524,257.0,296.0,0.8682432432432432,96.0,11.0,0.8140578599999999,1.0676242113113403,1.2094190120697021,9.0,4.0,1.0,15.0,5.0,29.0,2.0,356.0,18.0,122.0,17.0,13.0,9.0,5.0,4.0,0.4258706,1.2094764199999999
2766,2024/25,Dominik Szoboszlai,369875,Center Mid,48,25.0,32.0,0.78125,11.0,0.0,0.05084283,0.03420988470315933,0.029355091974139214,2.0,0.0,1.0,1.0,1.0,3.0,1.0,37.0,1.0,19.0,1.0,2.0,1.0,1.0,2.0,0.037825370000000004,0.06690091000000001
2767,2024/25,Dwight McNeil,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.6184128522872925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,2024/25,Dwight McNeil,357427,Attacking Mid/Winger,660,183.0,252.0,0.7261904761904762,76.0,6.0,1.9935793699999997,0.46990156173706055,2.6527469158172607,13.0,6.0,4.0,11.0,1.0,32.0,6.0,344.0,13.0,160.0,40.0,7.0,33.0,3.0,9.0,0.19014386,0.97623459
2769,2024/25,Eberechi Eze,332403,Attacking Mid/Winger,663,228.0,283.0,0.8056537102473498,103.0,12.0,1.75296576,2.590721607208252,1.26163649559021,27.0,10.0,3.0,16.0,1.0,39.0,9.0,425.0,28.0,173.0,35.0,16.0,25.0,13.0,10.0,0.89982081,1.35956618
